"Country.Code","Country.Name","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","Spending1995","Spending1996","Spending1997","Spending1998","Spending1999","Spending2000","Spending2001","Spending2002","Spending2003","Spending2004","Spending2005","Spending2006","Spending2007","Spending2008","Spending2009","Spending2010","Spending2011","Spending2012","Spending2013","Region","IncomeGroup"
"GUY","Guyana",58.36270732,58.49180488,58.62092683,58.74956098,58.87819512,59.00585366,59.13302439,59.25870732,59.38390244,59.50760976,59.63034146,59.75156098,59.87180488,59.99153659,60.10978049,60.226,60.33970732,60.45292683,60.56614634,60.68192683,60.80129268,60.9272439,61.05931707,61.19902439,61.34480488,61.49665854,61.65204878,61.80943902,61.96682927,62.12219512,62.27502439,62.42482927,62.57117073,62.71456098,62.8525122,62.983,63.10707317,63.22829268,63.35126829,63.4847561,63.64104878,63.82421951,64.03570732,64.27331707,64.52917073,64.79126829,65.04721951,65.28719512,65.50560976,65.7024878,65.88007317,43.25404514,47.74558198,52.50697336,51.27651075,43.87803471,55.97644757,54.24640408,55.77649067,58.63210546,59.47727699,63.18048762,88.97419816,129.93448354,179.67665696,188.6251074,188.29630986,221.44083862,235.10479521,250.01192855,"Latin America & Caribbean","Lower middle income"
"HIC","High income",68.53866305,68.59385571,68.81467465,69.19497549,69.31998238,69.56267238,69.77702698,69.73511967,69.91499204,70.21153948,70.5189179,70.76263765,70.91358989,71.28189377,71.51127922,71.70632743,71.99889759,72.14373804,72.39164744,72.42000441,72.75347237,73.11033306,73.18427188,73.37213951,73.56692899,73.98371255,74.22430737,74.32404605,74.50753836,74.60719397,74.70882756,74.73463109,74.56041484,74.74635383,74.91941803,75.3704585,75.77197966,75.90436725,75.95688706,76.13955249,76.40948264,76.51151937,76.65981484,77.06990042,77.16957493,77.62788508,77.92065164,78.08890139,78.37464913,78.63725134,78.88348054,1971.89696752225,2007.24338058909,1975.12033354756,2008.58171391963,2113.16721887617,2159.85428460201,2232.76703780899,2394.9635975144,2722.91220298549,2997.24914553934,3180.59340011807,3354.74461691927,3652.55435802956,3945.06077521041,3988.06834532491,4120.49765769941,4382.235523664,4407.5467729781,4456.18657279855,"",""
"HKG","Hong Kong SAR",67.57936585,68.13009756,68.64343902,69.11836585,69.55539024,69.9614878,70.34660976,70.7202439,71.08785366,71.45243902,71.45853659,71.45609756,72.1097561,72.61219512,73.36829268,72.8195122,73.3195122,73.57560976,73.67317073,74.67317073,75.32439024,75.42926829,75.27560976,76.02926829,76.43414634,76.68536585,76.88292683,77.08292683,77.02926829,77.3804878,77.88292683,77.67804878,78.03170732,78.52926829,78.68292683,79.62682927,80.12682927,80.13170732,80.38292683,80.87804878,81.42439024,81.47804878,81.32926829,81.7804878,81.5804878,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia & Pacific","High income: nonOECD"
"HND","Honduras",46.96387805,47.63295122,48.289,48.92797561,49.54736585,50.14765854,50.73739024,51.32463415,51.91487805,52.51514634,53.13295122,53.77082927,54.4307561,55.1152439,55.82329268,56.55490244,57.30304878,58.06373171,58.83292683,59.61212195,60.40585366,61.21207317,62.02480488,62.83153659,63.6137561,64.35095122,65.03014634,65.64529268,66.19443902,66.68904878,67.14363415,67.57919512,68.0087561,68.43680488,68.85787805,69.26,69.62768293,69.95443902,70.2387561,70.48414634,70.69707317,70.8905122,71.07746341,71.26790244,71.47331707,71.70268293,71.9565122,72.23434146,72.5342439,72.85031707,73.17319512,37.80488952,35.37746621,39.3541295,49.56571145,55.18556924,76.3754992,82.68090523,88.1232601,103.0360232,103.48694049,108.73606567,118.40559894,135.93903612,159.27318785,172.64388954,175.63978387,191.42228477,221.09263959,196.44362782,"Latin America & Caribbean","Lower middle income"
"HPC","Heavily indebted poor countries (HIPC)",39.99983011,40.42676194,40.84542718,41.25583627,41.65995173,42.06105606,42.46241212,42.86643283,43.2733145,43.68334628,44.09607627,44.50815519,44.91604978,45.31614531,45.70414494,46.07572038,46.42997418,46.76862499,47.09360906,47.40935062,47.72119737,48.03105563,48.33691743,48.63366011,48.90754721,49.14225461,49.32684265,49.45936545,49.5522355,49.62887644,49.71776655,49.83908516,49.99484668,50.17309566,50.36691761,50.57871271,50.81497926,51.08333268,51.39041457,51.74389951,52.15261309,52.61830765,53.13762254,53.70254784,54.30103603,54.91984549,55.54143387,56.14951014,56.73123108,57.27588079,57.7773898,15.2293013018656,15.9134772698097,15.726599845519,16.5225854957772,16.7933443176713,16.944834195354,15.7861671189831,16.3422804196788,18.7784981164182,21.6723989494109,24.4835979164557,28.4230972021629,33.9703781769394,41.0223215935179,41.4054744928939,44.9055690339908,47.8501514956355,50.0552806325145,53.576799959831,"",""
"HRV","Croatia",65.0155122,65.4082439,65.78787805,66.15443902,66.51204878,66.86278049,67.20873171,67.54892683,67.88136585,68.2004878,68.50163415,68.77873171,69.0292439,69.25270732,70.00195122,70.45536585,70.74439024,70.53878049,70.42731707,70.17536585,70.34439024,70.48268293,70.27487805,70.21853659,70.88609756,71.41902439,71.4702439,71.48829268,71.84463415,72.1704878,72.18536585,71.24146341,71.52243902,71.80341463,72.08439024,72.36536585,72.49512195,72.31707317,72.64195122,72.80780488,74.51292683,74.71731707,74.61390244,75.5202439,75.24463415,75.83682927,75.70560976,75.91219512,76.16829268,76.47560976,76.87560976,324.13555875,362.0835217,304.43701929,369.31154035,374.19168395,371.12275878,388.36161874,386.48844836,510.9506388,633.11041882,726.45726089,813.28865022,1036.88349839,1259.10774987,1188.62034097,1143.91144845,1044.65980322,950.46311576,981.76383292,"Europe & Central Asia","High income: nonOECD"
"HTI","Haiti",42.74087805,43.31826829,43.88968293,44.45109756,44.99307317,45.50463415,45.97980488,46.41707317,46.81739024,47.19114634,47.54870732,47.9034878,48.26397561,48.63319512,49.00931707,49.3815122,49.7414878,50.08480488,50.4124878,50.73297561,51.05814634,51.39729268,51.75778049,52.13853659,52.5345122,52.93621951,53.33273171,53.71509756,54.07990244,54.42860976,54.76678049,55.10039024,55.43397561,55.76709756,56.09226829,56.39753659,56.67790244,56.93490244,57.1775122,57.42278049,57.69521951,58.01126829,58.38192683,58.80712195,59.28378049,59.80182927,60.33721951,60.87041463,61.38492683,61.8667561,62.30597561,22.71312379,23.97872033,24.71455255,27.1748683,27.40071605,25.88006929,22.65433718,19.83354369,16.70662924,22.49834921,19.77099563,29.6245651,34.009152,36.39187668,42.79898842,63.02377913,59.25758011,73.45795377,76.66639644,"Latin America & Caribbean","Low income"
"HUN","Hungary",68.93609756,67.86585366,68.87414634,69.38097561,69.07121951,69.82243902,69.40707317,69.2302439,69.31463415,69.16463415,69.05243902,69.66463415,69.51804878,69.24804878,69.29,69.57317073,69.84804878,69.39390244,69.61536585,69.06170732,69.13926829,69.35780488,68.97365854,69.02585366,68.97219512,69.17341463,69.65121951,70.02341463,69.46170732,69.31560976,69.37707317,69.11707317,69.10121951,69.4697561,69.79170732,70.32878049,70.70243902,70.55780488,70.67707317,71.24634146,72.24878049,72.34878049,72.3,72.64878049,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805,74.20731707,74.85853659,323.0080546,315.01716205,308.5057086,334.76007396,344.63849887,325.70724136,374.27513033,495.37678086,705.82650201,828.14127586,922.78400542,922.32802773,1037.57513918,1145.8023725,976.77577503,1026.06010029,1105.49031167,999.34953804,1055.76192303,"Europe & Central Asia","High income: OECD"
"IDN","Indonesia",45.62029268,46.422,47.21160976,47.98909756,48.7544878,49.5072439,50.24787805,50.97443902,51.68741463,52.38687805,53.07182927,53.74231707,54.39885366,55.04095122,55.66863415,56.28139024,56.88021951,57.46358537,58.034,58.59043902,59.13241463,59.66095122,60.176,60.67858537,61.16919512,61.64736585,62.11456098,62.57029268,63.01504878,63.44934146,63.87365854,64.287,64.69034146,65.08270732,65.46607317,65.84046341,66.20536585,66.56180488,66.9102439,67.25121951,67.58573171,67.91426829,68.23631707,68.55039024,68.85443902,69.14595122,69.42290244,69.68529268,69.93309756,70.16785366,70.39156098,20.25538382,22.94590283,20.75184049,9.73631974,15.50137067,15.45551953,16.90277485,20.34778272,27.26842071,27.48043873,35.52433938,46.51232129,57.98078755,61.11902865,64.19561211,85.98546631,99.37471735,107.74620588,106.63334789,"East Asia & Pacific","Lower middle income"
"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.52926829,NA,NA,NA,NA,NA,NA,NA,77.96585366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"IND","India",42.112,42.85326829,43.60795122,44.37153659,45.1385122,45.90236585,46.65609756,47.39621951,48.12217073,48.84041463,49.56034146,50.28843902,51.02478049,51.76090244,52.48346341,53.17363415,53.81553659,54.39878049,54.91941463,55.37846341,55.78092683,56.14314634,56.48,56.80034146,57.10802439,57.40536585,57.69229268,57.97080488,58.24690244,58.52919512,58.82482927,59.13697561,59.46778049,59.81880488,60.18856098,60.574,60.9685122,61.367,61.76546341,62.16185366,62.55663415,62.94934146,63.34004878,63.72426829,64.09758537,64.45509756,64.79385366,65.11339024,65.41319512,65.6942439,65.9584878,16.08837397,16.2261044,18.77417135,18.84084998,18.68343736,20.05424882,21.42583107,21.58578096,24.26355967,29.38683698,32.00315302,33.87225542,41.0059803,43.97846848,45.57564358,53.99506316,60.54421614,58.24659926,61.40821318,"South Asia","Lower middle income"
"IRL","Ireland",69.90412195,70.08797561,70.24980488,70.39458537,70.52529268,70.64141463,70.7435122,70.83307317,70.91512195,70.99621951,71.08136585,71.17458537,71.28087805,71.40329268,71.54629268,71.71287805,71.90004878,72.1047561,72.32302439,72.54936585,72.77778049,73.00378049,73.22239024,73.43458537,73.64090244,73.84880488,74.06331707,74.28643902,74.51560976,74.74131707,74.95053659,75.1362439,75.29643902,75.43763415,75.57134146,75.78536585,75.9697561,76.19536585,76.07365854,76.54073171,77.1397561,77.63658537,77.91756098,78.19853659,78.4795122,78.7604878,79.04146341,79.14146341,79.88780488,80.89512195,80.49512195,1239.14295786,1330.35792585,1404.67483734,1467.94055683,1567.81873836,1593.34337154,1878.19710045,2248.67602468,2925.19971998,3532.97270841,3736.5340329,3982.26860511,4704.24017512,5326.22123181,4961.57511369,4238.21621984,4309.72032095,4079.47718267,4232.86588303,"Europe & Central Asia","High income: OECD"
"IRN","Iran",45.50895122,46.06580488,46.61807317,47.16980488,47.72814634,48.3007561,48.89270732,49.51058537,50.15834146,50.86397561,51.66158537,52.54446341,53.47880488,54.41046341,55.2134878,55.73592683,55.90787805,55.73068293,55.26553659,54.66739024,54.14336585,53.88914634,54.04153659,54.64714634,55.69931707,57.12419512,58.74592683,60.4014878,61.99804878,63.44595122,64.68682927,65.72936585,66.59046341,67.27202439,67.79543902,68.20204878,68.54812195,68.8837561,69.23253659,69.60770732,70.0042439,70.40119512,70.78136585,71.14534146,71.49331707,71.8295122,72.15860976,72.4842439,72.80792683,73.13014634,73.44931707,67.34522047,85.22579087,108.89289909,132.84806081,176.09900214,229.01076604,291.13648565,101.04162522,95.96707256,115.99518273,155.17395986,173.38707672,218.76912938,311.18952291,355.20604559,413.28932168,478.60152567,484.93403535,432.28178456,"Middle East & North Africa","Upper middle income"
"IRQ","Iraq",49.23163415,50.41836585,51.58941463,52.73682927,53.84312195,54.88641463,55.84880488,56.71790244,57.49234146,58.18768293,58.83058537,59.44102439,60.022,60.56114634,60.99273171,61.23002439,61.23880488,61.03509756,60.67712195,60.29114634,60.03585366,60.03980488,60.38209756,61.08031707,62.10660976,63.38246341,64.75990244,66.10614634,67.34256098,68.40256098,69.25097561,69.91170732,70.40931707,70.74865854,70.94656098,71.03129268,71.04034146,71.00292683,70.93470732,70.82992683,70.66741463,70.43104878,70.12356098,69.76865854,69.40790244,69.09156098,68.85946341,68.73468293,68.72795122,68.8297561,69.01578049,NA,8.32287142,6.70259492,7.16644326,6.77652513,7.13756174,8.26388474,9.4962388,16.19846564,55.093421,54.75746357,58.59449221,96.22523101,144.07692691,145.82335768,144.53713426,164.20976395,282.28941621,305.35293609,"Middle East & North Africa","Upper middle income"
"ISL","Iceland",73.50341463,73.72195122,73.04292683,73.54170732,73.86878049,73.3004878,73.78317073,74.00585366,73.77634146,73.93390244,73.5704878,74.45585366,74.45097561,74.51170732,75.57878049,76.97219512,76.37365854,76.64926829,76.77317073,76.84658537,76.52146341,77.03780488,76.84560976,77.57658537,77.60243902,77.99073171,77.33902439,77.08292683,78.14097561,78.03634146,77.99195122,78.7602439,78.93463415,79.24707317,77.98439024,78.77780488,78.88536585,79.60243902,79.35121951,79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,2164.92414564,2241.78423587,2234.38516797,2714.72320624,3060.37291983,2961.3630753,2615.26007881,3161.89879938,3954.36409089,4515.09520439,5248.68590429,5084.08269282,6049.46763542,4880.99510566,3659.55038711,3683.06166942,3995.24749123,3849.71376884,4125.87717616,"Europe & Central Asia","High income: OECD"
"ISR","Israel",72.00658537,72.11219512,NA,NA,NA,72.28560976,71.5097561,71.05658537,70.9704878,71.21341463,71.71902439,71.07804878,71.69341463,71.66170732,72.04512195,72.95609756,72.95853659,73.20731707,73.50731707,73.87560976,74.26097561,74.1097561,74.45853659,74.80731707,75.20731707,74.95609756,75.25853659,74.43658537,76.30731707,76.60731707,76.75853659,76.50487805,77.15365854,77.40243902,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,85.16341463,85.11463415,80.95121951,81.40487805,81.60243902,81.75609756,1315.72023485,1421.05843716,1470.44060544,1429.03981721,1359.27713488,1490.04828156,1531.73202941,1366.90533937,1394.66501354,1445.93312965,1515.1343527,1564.33605288,1773.74040336,2130.67196807,2007.37713354,2208.42413718,2426.34678147,2393.3639694,2598.89217638,"Middle East & North Africa","High income: OECD"
"ITA","Italy",69.7602439,69.1497561,69.24804878,70.31170732,70.17170732,70.92609756,70.95658537,70.78,70.81195122,71.55878049,71.80682927,72.07536585,72.02634146,72.73439024,72.64731707,72.99195122,73.36463415,73.69317073,74.00268293,73.94317073,74.35390244,74.81463415,74.6402439,75.3895122,75.49536585,75.81073171,76.22512195,76.40560976,76.80487805,76.85902439,76.87804878,77.23780488,77.51,77.7497561,78.01439024,78.33195122,78.62853659,78.42682927,78.82682927,79.42682927,79.82926829,79.97804878,79.93170732,80.72926829,80.5804878,81.13170732,81.28536585,81.38536585,81.38536585,81.73658537,82.08780488,1405.23237134,1594.05282972,1566.37839498,1612.24374812,1607.42997013,1527.23453424,1590.41075531,1761.11145258,2164.65623118,2566.18895548,2698.74015152,2851.55969679,3105.99888358,3497.82995009,3364.83461438,3266.86869945,3421.71037462,3114.2433619,3154.90014806,"Europe & Central Asia","High income: OECD"
"JAM","Jamaica",64.75970732,65.27978049,65.7544878,66.18785366,66.58531707,66.94982927,67.28836585,67.60536585,67.90480488,68.18812195,68.45429268,68.70182927,68.9312439,69.14604878,69.35629268,69.57056098,69.79436585,70.02573171,70.25963415,70.4855122,70.68834146,70.8544878,70.97392683,71.04409756,71.06143902,71.02990244,70.96153659,70.86941463,70.76309756,70.65370732,70.54834146,70.45060976,70.36760976,70.30539024,70.26895122,70.25826829,70.27278049,70.31143902,70.37526829,70.47129268,70.60460976,70.77573171,70.98168293,71.21843902,71.47841463,71.75607317,72.04080488,72.32302439,72.59414634,72.84712195,73.07639024,96.60262795,122.99599229,177.79984096,174.968584,161.69829261,189.41518718,178.01202621,179.66591564,162.38467211,183.36054307,170.47803111,186.73663584,230.18959018,272.46704529,229.12018647,254.98265964,272.894278,302.09978024,304.62607531,"Latin America & Caribbean","Upper middle income"
"JOR","Jordan",53.4715122,54.25131707,55.02519512,55.79265854,56.55217073,57.30326829,58.04397561,58.77278049,59.48768293,60.19021951,60.88134146,61.56107317,62.22839024,62.88080488,63.51280488,64.11790244,64.69358537,65.23787805,65.74926829,66.23129268,66.68795122,67.1247561,67.54570732,67.95026829,68.33839024,68.70656098,69.04970732,69.36680488,69.65736585,69.92085366,70.15731707,70.37226829,70.5687561,70.7512439,70.92573171,71.09568293,71.26356098,71.43287805,71.60509756,71.7797561,71.95636585,72.1324878,72.30460976,72.4737561,72.63890244,72.80104878,72.96119512,73.11978049,73.27834146,73.43587805,73.59187805,131.95651514,138.67734603,142.78114444,159.04408781,162.30744517,171.33884856,183.81978529,189.21317679,187.29198384,202.86934699,213.41938855,224.23388777,252.47557075,326.23500469,367.74574335,358.38888301,390.69438888,351.31723232,335.78516547,"Middle East & North Africa","Upper middle income"
"JPN","Japan",68.31,68.59487805,69.65804878,70.13243902,70.20195122,70.98658537,71.27658537,71.61121951,71.83878049,71.9502439,72.88292683,73.50658537,73.75756098,74.39390244,75.05731707,75.45682927,75.89829268,76.03829268,76.33756098,76.09170732,76.41439024,76.92292683,76.96146341,77.36536585,77.6504878,78.06463415,78.48365854,78.39926829,78.81804878,78.83682927,79.10073171,79.15390244,79.29365854,79.68707317,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,2924.01361571,2630.41027587,2390.66366026,2248.36395535,2633.04968717,2865.04030962,2550.51869153,2453.53577707,2691.77621465,2912.80524302,2927.70593415,2792.74916585,2800.09316585,3257.83574104,3746.226984,4114.96745331,4656.34337351,4787.09939883,3965.58207377,"East Asia & Pacific","High income: OECD"
"KAZ","Kazakhstan",58.78158537,59.19907317,59.61856098,60.03604878,60.44902439,60.852,61.2394878,61.60897561,61.95646341,62.27646341,62.56495122,62.82495122,63.06043902,63.27992683,63.49236585,63.7097561,63.94058537,64.19190244,64.46673171,66.62439024,66.70609756,66.78780488,67.66219512,68.53658537,68.53658537,68.91341463,69.2902439,68.84878049,68.2902439,68.33658537,67.98292683,67.73170732,66.72682927,65.67317073,64.9195122,64.1097561,64.46341463,64.56097561,65.5195122,65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.89341463,49.41557918,59.61089702,68.65367497,71.97223841,50.29348117,52.14210683,52.75957579,60.88269652,77.35725416,114.6457291,153.85362989,198.80646404,217.04908211,312.64623315,301.97406703,411.02298617,473.60948664,539.28071083,580.06230339,"Europe & Central Asia","Upper middle income"
"KEN","Kenya",47.013,47.6522439,48.2697561,48.86109756,49.4287561,49.98168293,50.53273171,51.09082927,51.65892683,52.23302439,52.80865854,53.37785366,53.93517073,54.47956098,55.02007317,55.56914634,56.13129268,56.70295122,57.27209756,57.82017073,58.32509756,58.76487805,59.1215122,59.382,59.54539024,59.61570732,59.60802439,59.52743902,59.3715122,59.11534146,58.72453659,58.19109756,57.5295122,56.77078049,55.95541463,55.12795122,54.34726829,53.67219512,53.15156098,52.84012195,52.77714634,52.95246341,53.34546341,53.93460976,54.69734146,55.60119512,56.59234146,57.61304878,58.61504878,59.54707317,60.37090244,14.03766398,17.72879344,18.65854077,21.31783764,17.75757415,19.01733512,18.68387214,18.08129525,19.55032701,19.82075932,22.84812832,27.63211212,31.89309768,32.92279428,35.50349952,34.50940458,35.02695341,41.57142698,44.50922642,"Sub-Saharan Africa","Lower middle income"
